exceedance_probability,return_period_years,insured_loss_threshold
0.066,15.15151515151515,398102021.41272974
0.0661,15.1285930408472,397938147.17790955
0.0662,15.105740181268883,396899975.67066926
0.0663,15.082956259426847,395868184.78868866
0.0664,15.06024096385542,395361656.45153046
0.0665,15.037593984962406,394467189.1217033
0.0666,15.015015015015013,394264653.8760413
0.0667,14.992503748125937,394021147.58013403
0.0668,14.970059880239521,393612221.1070365
0.0669,14.947683109118087,393248222.75179815
0.067,14.925373134328357,392974750.7787121
0.0671,14.903129657228016,392294995.756267
0.0672,14.880952380952381,388745633.3529527
0.0673,14.85884101040119,387975826.1374999
0.0674,14.836795252225519,387329041.9865568
0.0675,14.814814814814813,386048806.85550666
0.0676,14.792899408284025,383519201.02371955
0.0677,14.771048744460858,383429637.2587765
0.0678,14.749262536873157,383081489.101504
0.0679,14.727540500736376,381509643.9933091
0.068,14.705882352941176,380671609.8806947
0.0681,14.684287812041118,380113381.2748268
0.0682,14.66275659824047,379443051.4871377
0.0683,14.641288433382138,378584111.19663227
0.0684,14.619883040935672,377775298.7811171
0.0685,14.5985401459854,376989581.5877313
0.0686,14.57725947521866,375932175.1936186
0.0687,14.55604075691412,374183684.13551694
0.0688,14.534883720930232,373994080.23310316
0.0689,14.513788098693759,373344788.5889234
0.069,14.492753623188404,372843646.3676985
0.0691,14.471780028943561,369994077.56908697
0.0692,14.450867052023122,367511684.5996548
0.0693,14.43001443001443,367168335.8772813
0.0694,14.40922190201729,366229080.0243427
0.0695,14.388489208633093,365156893.44739896
0.0696,14.367816091954024,364254593.4027268
0.0697,14.347202295552368,364026088.5463798
0.0698,14.326647564469914,363595016.2533583
0.0699,14.306151645207438,363400860.37501246
0.07,14.285714285714285,362923061.0991248
0.0701,14.265335235378032,362075314.7451804
0.0702,14.245014245014245,362004711.7439246
0.0703,14.22475106685633,361556570.5763845
0.0704,14.204545454545453,359612401.9725876
0.0705,14.184397163120568,359600664.4260335
0.0706,14.164305949008499,359581722.3561315
0.0707,14.144271570014144,357164131.808259
0.0708,14.124293785310734,356833209.9373893
0.0709,14.104372355430183,356572786.4447647
0.071,14.084507042253522,355726599.58205533
0.0711,14.064697609001406,353840312.4888209
0.0712,14.04494382022472,351958833.62641495
0.0713,14.025245441795231,351766226.4503794
0.0714,14.005602240896357,351653733.3769707
0.0715,13.986013986013987,349223734.43599266
0.0716,13.966480446927374,348588126.3608924
0.0717,13.94700139470014,347598181.5550403
0.0718,13.927576601671309,347554209.1475046
0.0719,13.908205841446453,347209002.5197056
0.072,13.88888888888889,346533398.013937
0.0721,13.869625520110958,345462462.37238896
0.0722,13.850415512465373,345371444.337731
0.0723,13.831258644536652,345347415.1524124
0.0724,13.812154696132595,345121960.09459025
0.0725,13.793103448275863,343537637.4340032
0.0726,13.774104683195592,343416767.5963109
0.0727,13.75515818431912,342353806.4295811
0.0728,13.736263736263735,341381784.439585
0.0729,13.717421124828531,341227058.3927893
0.073,13.698630136986303,340613053.5607726
0.0731,13.679890560875513,339795802.7019767
0.0732,13.66120218579235,338678674.42999154
0.0733,13.64256480218281,338304831.61584467
0.0734,13.623978201634877,336265521.92475563
0.0735,13.60544217687075,336125322.9101198
0.0736,13.58695652173913,334739061.2639704
0.0737,13.568521031207599,334231626.29722923
0.0738,13.550135501355014,331309613.7238497
0.0739,13.531799729364007,330674292.54062796
0.074,13.513513513513514,330496342.5672948
0.0741,13.49527665317139,330122515.5735581
0.0742,13.477088948787062,329854406.19360685
0.0743,13.458950201884251,328462751.5186764
0.0744,13.440860215053764,326500807.3632405
0.0745,13.422818791946309,326102187.14936185
0.0746,13.404825737265416,323956326.71767217
0.0747,13.386880856760374,323636239.7235637
0.0748,13.36898395721925,322922393.7679881
0.0749,13.35113484646195,322832126.5176206
0.075,13.333333333333334,322719944.4097684
0.0751,13.315579227696405,322357232.1826712
0.0752,13.297872340425531,319590827.583008
0.0753,13.280212483399733,319582373.4464506
0.0754,13.262599469496022,319555550.5326919
0.0755,13.245033112582782,319551484.6647521
0.0756,13.227513227513228,319477580.66296494
0.0757,13.21003963011889,319169742.59657705
0.0758,13.192612137203165,317982035.32276964
0.0759,13.175230566534916,315038270.76610637
0.076,13.157894736842106,314811758.8674709
0.0761,13.140604467805518,314417905.4136949
0.0762,13.123359580052492,314394540.9324188
0.0763,13.10615989515072,313904220.0021191
0.0764,13.089005235602095,313722135.2793584
0.0765,13.071895424836601,313403788.32991445
0.0766,13.054830287206267,311706753.44239235
0.0767,13.037809647979138,311035637.2877146
0.0768,13.020833333333334,310960295.4320626
0.0769,13.003901170351106,310663920.8674547
0.077,12.987012987012987,308515329.52646905
0.0771,12.970168612191959,308187311.26918656
0.0772,12.953367875647668,307796648.94649327
0.0773,12.9366106080207,307366330.3407075
0.0774,12.919896640826874,306052197.52225804
0.0775,12.903225806451614,305994338.79876375
0.0776,12.88659793814433,305689385.2052412
0.0777,12.87001287001287,305108788.3989297
0.0778,12.853470437017997,305020651.00823253
0.0779,12.836970474967908,304042096.7361564
0.078,12.820512820512821,303300597.0669146
0.0781,12.804097311139564,302185363.1733076
0.0782,12.78772378516624,299058909.51697636
0.0783,12.77139208173691,298983068.44775844
0.0784,12.755102040816327,297049394.36997545
0.0785,12.738853503184714,295601489.4504663
0.0786,12.72264631043257,294892332.57165396
0.0787,12.706480304955527,294763705.390793
0.0788,12.69035532994924,293905136.4797902
0.0789,12.67427122940431,293556215.9965788
0.079,12.658227848101266,293427456.6064256
0.0791,12.642225031605562,292752034.24298227
0.0792,12.626262626262625,291945241.7570396
0.0793,12.610340479192939,291418254.470569
0.0794,12.594458438287154,288788162.17904234
0.0795,12.578616352201257,288402830.19421786
0.0796,12.562814070351758,288305222.2858185
0.0797,12.547051442910917,287880523.27157664
0.0798,12.531328320802006,287573237.96979755
0.0799,12.51564455569462,287547026.8707265
0.08,12.5,287506704.2503248
0.0801,12.484394506866415,286835814.7249924
0.0802,12.468827930174564,286584393.79863805
0.0803,12.453300124533001,286227267.6510014
0.0804,12.437810945273633,285894511.34748155
0.0805,12.422360248447205,285801105.4712779
0.0806,12.406947890818858,284980937.81852424
0.0807,12.391573729863694,284461216.5783751
0.0808,12.376237623762377,284131813.1156974
0.0809,12.360939431396787,283583636.0295784
0.081,12.345679012345679,282243516.1593393
0.0811,12.330456226880393,282216098.7291907
0.0812,12.315270935960593,281373951.4946287
0.0813,12.300123001230013,280583828.70414746
0.0814,12.285012285012286,279135891.1458397
0.0815,12.269938650306749,278706419.5572841
0.0816,12.254901960784313,278450101.7068844
0.0817,12.239902080783354,277246838.65712994
0.0818,12.224938875305623,276509042.3113599
0.0819,12.21001221001221,274164719.4149139
0.082,12.195121951219512,273528220.2924988
0.0821,12.180267965895249,272955958.64429253
0.0822,12.165450121654501,272735940.9775374
0.0823,12.150668286755772,272395581.6395146
0.0824,12.135922330097086,272181586.32834285
0.0825,12.121212121212121,271758741.27852947
0.0826,12.106537530266342,271489336.47398496
0.0827,12.091898428053206,269834603.4626022
0.0828,12.077294685990339,269693697.0304288
0.0829,12.062726176115802,269561212.83504766
0.083,12.048192771084336,269484435.8765016
0.0831,12.03369434416366,269011170.48321944
0.0832,12.01923076923077,268658300.8536933
0.0833,12.004801920768308,267585551.10485253
0.0834,11.990407673860911,267461697.73639554
0.0835,11.976047904191615,264584233.16642565
0.0836,11.961722488038278,264465357.10377425
0.0837,11.947431302270012,263262089.26489133
0.0838,11.933174224343675,262382970.46453962
0.0839,11.918951132300357,262335298.9267307
0.084,11.904761904761903,262040416.94825155
0.0841,11.890606420927469,261341714.32967418
0.0842,11.876484560570072,261280293.36600602
0.0843,11.862396204033216,260656816.3066625
0.0844,11.848341232227488,260490306.27758357
0.0845,11.834319526627219,260272028.12560305
0.0846,11.82033096926714,258709375.04398152
0.0847,11.80637544273908,258484423.67143488
0.0848,11.79245283018868,258377772.33657783
0.0849,11.778563015312132,257327518.23151046
0.085,11.76470588235294,257156551.22870615
0.0851,11.750881316098708,256733325.61575586
0.0852,11.737089201877934,256529168.3949828
0.0853,11.723329425556859,254535691.0825975
0.0854,11.709601873536299,254181168.57195136
0.0855,11.695906432748536,253520374.17216888
0.0856,11.682242990654206,252893159.2514011
0.0857,11.668611435239207,252238804.95801708
0.0858,11.655011655011656,251961342.91594464
0.0859,11.641443538998836,251948298.9562119
0.086,11.627906976744187,251544612.14563522
0.0861,11.614401858304298,251278762.62666577
0.0862,11.60092807424594,250197615.13430175
0.0863,11.587485515643106,249642224.17272592
0.0864,11.574074074074073,249616625.5946235
0.0865,11.560693641618498,247970186.07654515
0.0866,11.547344110854503,246929186.79781467
0.0867,11.534025374855824,246298321.2296415
0.0868,11.52073732718894,245776638.7575553
0.0869,11.507479861910241,243855746.7238449
0.087,11.49425287356322,243231915.84846216
0.0871,11.481056257175661,241409055.7391606
0.0872,11.46788990825688,241261777.30110288
0.0873,11.45475372279496,240745061.7967255
0.0874,11.441647597254004,240068967.31625468
0.0875,11.428571428571429,239119950.83867392
0.0876,11.415525114155251,237903869.61953837
0.0877,11.402508551881414,237496560.52533028
0.0878,11.389521640091116,237398217.75585195
0.0879,11.376564277588168,236884623.0738213
0.088,11.363636363636365,236841082.18044773
0.0881,11.350737797956867,235907925.74680972
0.0882,11.337868480725623,235600243.29517817
0.0883,11.325028312570781,234850609.18467242
0.0884,11.312217194570135,234302335.60557967
0.0885,11.299435028248588,232713917.8284574
0.0886,11.286681715575622,232477168.39333117
0.0887,11.273957158962796,232001447.37954837
0.0888,11.26126126126126,231911550.2919448
0.0889,11.248593925759279,231894718.87583032
0.089,11.235955056179776,230482104.4028416
0.0891,11.22334455667789,230332953.39178875
0.0892,11.210762331838565,229792425.18728554
0.0893,11.19820828667413,229436593.89652118
0.0894,11.185682326621924,228938833.92413256
0.0895,11.1731843575419,228364643.00058237
0.0896,11.160714285714286,227942490.6508661
0.0897,11.148272017837234,227551272.17764005
0.0898,11.135857461024498,227179639.1212596
0.0899,11.123470522803116,226342529.29618853
0.09,11.11111111111111,225564411.2190632
0.0901,11.098779134295228,224964352.2530655
0.0902,11.086474501108647,224792180.12061456
0.0903,11.074197120708748,224661540.08931518
0.0904,11.061946902654867,224546222.46423772
0.0905,11.049723756906078,224526818.49159706
0.0906,11.037527593818984,224300097.72436994
0.0907,11.025358324145534,223717073.07612094
0.0908,11.013215859030836,223357936.44518185
0.0909,11.001100110011002,221754845.6789799
0.091,10.989010989010989,221263298.53980702
0.0911,10.97694840834248,221161242.59712267
0.0912,10.964912280701753,219262807.558058
0.0913,10.952902519167578,218554098.99076977
0.0914,10.940919037199125,217773030.39219272
0.0915,10.92896174863388,216874009.5908395
0.0916,10.91703056768559,216159652.58356953
0.0917,10.905125408942203,215958245.5620726
0.0918,10.893246187363834,215923495.83948895
0.0919,10.881392818280741,215385439.6181812
0.092,10.869565217391305,214926224.01052237
0.0921,10.857763300760043,214340737.6888315
0.0922,10.845986984815617,213100131.53312695
0.0923,10.834236186348864,212834224.40524644
0.0924,10.822510822510823,212505228.21761316
0.0925,10.81081081081081,211925236.94187543
0.0926,10.799136069114471,211110101.82160413
0.0927,10.787486515641856,210918585.49231526
0.0928,10.775862068965518,210427572.94468626
0.0929,10.764262648008613,210342382.68181258
0.093,10.75268817204301,210341843.78191972
0.0931,10.741138560687432,209502704.75651628
0.0932,10.729613733905579,209395785.7256307
0.0933,10.718113612004288,209347811.4336378
0.0934,10.706638115631693,208785665.73644605
0.0935,10.695187165775401,208343249.18054062
0.0936,10.683760683760683,208325413.7794183
0.0937,10.672358591248665,207694343.12427276
0.0938,10.660980810234543,207529226.5139555
0.0939,10.649627263045794,207492262.52729908
0.094,10.638297872340425,207120048.47442076
0.0941,10.626992561105206,206368903.75552246
0.0942,10.615711252653927,205565460.84811494
0.0943,10.604453870625663,205157151.6274522
0.0944,10.593220338983052,203830203.64901334
0.0945,10.582010582010582,203390005.3987532
0.0946,10.570824524312895,203346561.06636468
0.0947,10.559662090813093,203293992.98412466
0.0948,10.548523206751055,203247132.11937034
0.0949,10.537407797681771,203164616.68937287
0.095,10.526315789473685,203157537.76336718
0.0951,10.515247108307046,202782356.28886592
0.0952,10.504201680672269,202584803.17952675
0.0953,10.493179433368311,201761305.2916707
0.0954,10.482180293501049,201734089.32163516
0.0955,10.471204188481675,201686934.83035982
0.0956,10.460251046025103,200259686.6061595
0.0957,10.449320794148381,197062039.28033453
0.0958,10.438413361169102,196641298.32693312
0.0959,10.427528675703858,196440527.22116873
0.096,10.416666666666666,195928023.96552825
0.0961,10.40582726326743,195423722.41186303
0.0962,10.395010395010395,195258361.8096602
0.0963,10.384215991692628,193499392.9483859
0.0964,10.37344398340249,191081557.3858253
0.0965,10.362694300518134,191020346.71512717
0.0966,10.351966873706004,190363662.37068102
0.0967,10.34126163391934,190293478.4417185
0.0968,10.330578512396695,190173976.06223655
0.0969,10.319917440660475,190095634.41878638
0.097,10.309278350515463,190079132.38976982
0.0971,10.298661174047373,189947586.05041242
0.0972,10.2880658436214,189320891.04136372
0.0973,10.277492291880781,188425878.55016366
0.0974,10.26694045174538,187861540.2039069
0.0975,10.256410256410255,186731709.1741509
0.0976,10.245901639344261,186714429.9526261
0.0977,10.235414534288639,186431694.593252
0.0978,10.224948875255624,185835739.02707407
0.0979,10.214504596527068,185466347.6549082
0.098,10.204081632653061,183988577.607062
0.0981,10.19367991845056,183343204.79628906
0.0982,10.183299389002038,182483344.7051792
0.0983,10.172939979654121,181954894.81878433
0.0984,10.16260162601626,180848145.69073164
0.0985,10.152284263959391,180709669.49336517
0.0986,10.141987829614605,179819434.76556242
0.0987,10.131712259371835,179570528.05425498
0.0988,10.121457489878543,179297973.45809665
0.0989,10.111223458038422,179059926.19911113
0.099,10.1010101010101,178957000.060214
0.0991,10.090817356205854,178549333.25743085
0.0992,10.080645161290322,178075997.1590377
0.0993,10.070493454179255,177947767.7921322
0.0994,10.060362173038229,177896145.1834788
0.0995,10.050251256281406,177657947.85259703
0.0996,10.040160642570282,177359423.76697573
0.0997,10.030090270812437,177241393.9290535
0.0998,10.02004008016032,176733551.29989368
0.0999,10.01001001001001,176560807.60674778
0.1,10.0,176550119.54233712
0.1001,9.990009990009991,176494701.6138605
0.1002,9.980039920159681,176481256.88431573
0.1003,9.970089730807578,175983910.73146462
0.1004,9.9601593625498,175894271.68520698
0.1005,9.950248756218905,175754223.11958495
0.1006,9.940357852882704,175610629.00624508
0.1007,9.9304865938431,175558666.90669054
0.1008,9.920634920634921,174813253.85021088
0.1009,9.910802775024777,174314336.14086193
0.101,9.900990099009901,174153164.45312074
0.1011,9.891196834817013,172426031.01455218
0.1012,9.881422924901186,172425511.26071072
0.1013,9.871668311944719,171179323.23828137
0.1014,9.861932938856015,170199774.17999458
0.1015,9.852216748768472,169903604.79874915
0.1016,9.84251968503937,168877212.91703945
0.1017,9.83284169124877,168790093.62685114
0.1018,9.823182711198427,167276165.0405568
0.1019,9.813542688910696,166991039.46562636
0.102,9.803921568627452,166949423.5063634
0.1021,9.79431929480901,166197427.04557046
0.1022,9.784735812133073,165966901.2618764
0.1023,9.775171065493646,165875677.41880685
0.1024,9.765625,165683384.55982813
0.1025,9.75609756097561,165524943.78525677
0.1026,9.746588693957115,165425592.08118674
0.1027,9.737098344693282,165240890.67038482
0.1028,9.727626459143968,164694855.9511198
0.1029,9.718172983479105,164073922.36620426
0.103,9.708737864077671,163344528.93633434
0.1031,9.699321047526674,162187904.408964
0.1032,9.689922480620154,161271251.91999772
0.1033,9.68054211035818,161176266.098696
0.1034,9.671179883945841,160840818.92409644
0.1035,9.66183574879227,160747876.21250632
